comp_id,العام,الفترة,المبيعات,تكاليف المبيعات,اجمالي الدخل,دخل العمليات,صافي الدخل,ربح السهم الصافي,عدد الأسهم,رأس المال
57,2013,الثالث,368.15,167.29,200.86,188.27,186.61,1.33,140,1400
57,2013,الرابع,411.34,190.61,220.73,216.98,253.52,1.81,140,1400
57,2013,سنة,1775.14,762.29,1012.85,973.33,1006.09,7.18,,
57,2014,الأول,495.41,255.73,239.68,225.44,221.01,1.58,140,1400
57,2014,الثاني,516.76,212.37,304.39,296.01,294.2,2.1,140,1400
57,2014,الثالث,377.67,191.09,186.58,175.11,284.92,2.04,140,1400
57,2014,الرابع,488.51,224.02,264.49,251.88,245.3,1.75,140,1400
57,2014,سنة,1878.35,883.21,995.14,948.44,1045.43,7.47,,
57,2015,الأول,558.97,268.47,290.5,271.23,266,1.9,140,1400
57,2015,الثاني,531.85,250.04,281.81,271.54,270.35,1.93,140,1400
57,2015,الثالث,418.9,203.06,215.84,205.1,202.21,1.44,140,1400
57,2015,الرابع,537.56,216.36,321.2,311.47,300.05,2.14,140,1400
57,2015,سنة,2047.28,937.93,1109.35,1059.34,1038.61,7.41,,
57,2016,الأول,549.33,246.77,302.56,287.23,283.2,2.02,140,1400
57,2016,الثاني,492.64,225.97,266.67,256.18,267.98,1.91,140,1400
57,2016,الثالث,379.76,195.84,183.92,175.02,173.56,1.24,140,1400
57,2016,الرابع,354.32,176.77,177.55,152.62,152.77,1.09,140,1400
57,2016,سنة,1776.05,845.35,930.7,871.05,877.51,6.26,,
57,2017,الأول,303.39,181.26,122.13,105.36,104.57,0.75,140,1400
57,2017,الثاني,242.75,142.79,99.96,87.78,94.94,0.68,140,1400
57,2017,الثالث,215.6,150.58,65.02,56.8,57.16,0.41,140,1400
57,2017,الرابع,302.08,165.49,136.59,122.12,113.56,0.81,140,1400
57,2017,سنة,1063.82,640.12,423.7,372.06,370.23,2.65,,
57,2018,الأول,273.84,151.88,121.96,107.37,101.74,0.73,140,1400
57,2018,الثاني,177.84,126.96,50.88,39.9,36.05,0.26,140,1400
57,2018,الثالث,196.07,177.86,18.21,10.26,5.37,0.04,140,1400
57,2018,الرابع,239.97,169.32,70.65,57.1,51.62,0.37,140,1400
57,2018,سنة,887.72,626.02,261.7,214.63,194.78,1.4,,
57,2019,الأول,341.95,204.61,137.34,125.63,119.87,0.86,140,1400
57,2019,الثاني,275.65,162.58,113.07,97.56,90.77,0.65,140,1400
57,2019,الثالث,286.01,171.86,114.15,102.51,90.29,0.64,140,1400
57,2019,الرابع,396.67,205.41,191.26,175.84,161.78,1.16,140,1400
57,2019,سنة,1300.28,744.46,555.82,501.54,462.71,3.31,,
57,2020,الأول,457.21,264.54,192.67,181.19,183.48,1.31,140,1400
57,2020,الثاني,339.34,186.94,152.4,137.38,134.88,0.96,140,1400
57,2020,الثالث,425.77,255.41,170.36,159.57,149.77,1.07,140,1400
57,2020,الرابع,430.79,231.36,199.43,186.29,141.25,1.01,140,1400
57,2020,سنة,1653.11,938.25,714.86,664.43,609.38,4.35,,
57,2021,الأول,439.34,255.19,184.15,171.02,169.14,1.21,140,1400
57,2021,الثاني,287.33,184.06,103.27,90.79,87.47,0.62,140,1400
57,2021,الثالث,284.22,185.64,98.58,86.63,74.12,0.53,140,1400
57,2021,الرابع,328.46,219.46,109,95,88.18,0.63,140,1400
57,2021,سنة,1339.35,844.35,495,443.44,418.91,2.99,,
57,2022,الأول,329.97,223.63,106.34,90.67,89.27,0.64,140,1400
57,2022,الثاني,233.94,177.83,56.11,42.86,60.52,0.43,140,1400
57,2022,الثالث,323.33,217.58,105.75,93,88.62,0.63,140,1400
57,2022,سنة,887.24,619.04,268.2,226.53,238.41,1.7,,
60,2005,الثاني,199.95,83.92,116.03,112,110.23,0.7,157.5,1575
60,2005,الثالث,184.63,55.92,128.71,124.58,122.82,0.78,157.5,1575
60,2005,الرابع,199.77,79.24,120.53,114.37,115.49,0.73,157.5,1575
60,2005,سنة,584.35,219.08,365.27,350.95,348.54,2.21,,
60,2006,الأول,210.22,83.86,126.36,121.83,121.25,0.77,157.5,1575
60,2006,الثاني,242.26,81.7,160.56,156.3,154.08,0.98,157.5,1575
60,2006,الثالث,217.2,89.31,127.89,123.41,130.75,0.83,157.5,1575
60,2006,الرابع,173.57,62.46,111.11,105.31,106.13,0.67,157.5,1575
60,2006,سنة,843.25,317.33,525.92,506.85,512.21,3.25,,
60,2007,الأول,268.88,118.09,150.79,145.4,151.64,0.96,157.5,1575
60,2007,الثاني,345.98,118.55,227.43,222.15,219.9,1.4,157.5,1575
60,2007,الثالث,293.78,107.39,186.39,180.9,179.15,1.14,157.5,1575
60,2007,الرابع,262.08,146.35,115.73,107.75,110.26,0.7,157.5,1575
60,2007,سنة,1170.72,490.38,680.34,656.2,660.95,4.2,,
60,2008,الأول,323.12,149.33,173.79,167.68,168.37,1.07,157.5,1575
60,2008,الثاني,273.55,116.08,157.47,152,149.45,0.95,157.5,1575
60,2008,الثالث,244.03,111.76,132.27,127.12,121.67,0.77,157.5,1575
60,2008,الرابع,252.82,131.37,121.45,114.05,120.25,0.76,157.5,1575
60,2008,سنة,1093.52,508.54,584.98,560.85,559.74,3.55,,
60,2009,الأول,277.4,117.52,159.88,154.23,151.78,0.96,157.5,1575
60,2009,الثاني,275.23,117.98,157.25,151.8,151.07,0.96,157.5,1575
60,2009,الثالث,200.4,91.94,108.46,102.83,97.63,0.62,157.5,1575
60,2009,الرابع,190.19,106.24,83.95,76.84,81.59,0.52,157.5,1575
60,2009,سنة,943.22,433.68,509.54,485.7,482.07,3.06,,
60,2010,الأول,239.53,111.88,127.65,121.8,123.18,0.78,157.5,1575
60,2010,الثاني,252.03,129.93,122.1,115.84,113.42,0.72,157.5,1575
60,2010,الثالث,191.51,87.87,103.64,97.23,94.24,0.6,157.5,1575
60,2010,الرابع,212.43,101.05,111.38,103.91,99.53,0.63,157.5,1575
60,2010,سنة,895.5,430.73,464.77,438.78,430.37,2.73,,
60,2011,الأول,229.05,118.2,110.85,103.53,101.1,0.64,157.5,1575
60,2011,الثاني,311.37,152.8,158.57,150.09,149.9,0.95,157.5,1575
60,2011,الثالث,272.5,137.82,134.68,128.42,124.88,0.79,157.5,1575
60,2011,الرابع,319.35,167.94,151.41,142.27,153.4,0.97,157.5,1575
60,2011,سنة,1132.27,576.76,555.51,524.31,529.28,3.35,,
60,2012,الأول,309.34,151.59,157.75,149.51,144.76,0.92,157.5,1575
60,2012,الثاني,431.73,196.86,234.87,226.15,215.59,1.37,157.5,1575
60,2012,الثالث,338.95,164.63,174.32,166.95,156.71,0.99,157.5,1575
60,2012,الرابع,416.48,191.38,225.1,214.89,203.43,1.29,157.5,1575
60,2012,سنة,1496.5,704.46,792.04,757.5,720.49,4.57,,
60,2013,الأول,455.76,192.54,263.22,254.88,247.02,1.57,157.5,1575
60,2013,الثاني,479.95,185.98,293.97,286.46,274.41,1.74,157.5,1575
60,2013,الثالث,325.42,168.71,156.71,147.52,139.64,0.89,157.5,1575
60,2013,الرابع,359.13,187.91,171.22,158.12,160.22,1.02,157.5,1575
60,2013,سنة,1620.26,735.14,885.12,846.98,821.29,5.22,,
60,2014,الأول,439.5,216.25,223.25,213.03,205.22,1.3,157.5,1575
60,2014,الثاني,445.9,207.62,238.28,229.31,240.56,1.53,157.5,1575
60,2014,الثالث,295.77,114.37,181.4,171.7,162.84,1.03,157.5,1575
60,2014,الرابع,378.22,167.94,210.28,198.78,193.31,1.23,157.5,1575
60,2014,سنة,1559.39,706.18,853.21,812.82,801.93,5.09,,
60,2015,الأول,437.1,212.85,224.25,212.34,207.17,1.32,157.5,1575
60,2015,الثاني,438.79,177,261.79,250.49,245.5,1.56,157.5,1575
60,2015,الثالث,310.72,149.09,161.63,150.72,144.67,0.92,157.5,1575
60,2015,الرابع,426.36,202.56,223.8,212.12,208.75,1.33,157.5,1575
60,2015,سنة,1612.97,741.5,871.47,825.67,806.09,5.13,,
60,2016,الأول,399.62,199.75,199.87,188.54,170.69,1.08,157.5,1575
60,2016,الثاني,348.28,178.94,169.34,155.97,159.23,1.01,157.5,1575
60,2016,الثالث,235.52,128.22,107.3,98.09,92.06,0.58,157.5,1575
60,2016,الرابع,302.88,166.67,136.21,102.37,103.78,0.66,157.5,1575
60,2016,سنة,1286.3,673.58,612.72,544.97,525.76,3.33,,
60,2017,الأول,307.22,175.27,131.95,122.62,124.27,0.79,157.5,1575
60,2017,الثاني,214.25,131.39,82.86,71.5,80.48,0.51,157.5,1575
60,2017,الثالث,172.71,145.49,27.22,19.45,17.97,0.11,157.5,1575
60,2017,الرابع,222.44,106.71,115.73,100.32,96.15,0.61,157.5,1575
60,2017,سنة,916.62,558.86,357.76,313.89,318.87,2.02,,
60,2018,الأول,215.53,174.22,41.31,30.27,39.63,0.25,157.5,1575
60,2018,الثاني,197.37,176.93,20.44,7.52,4.04,0.03,157.5,1575
60,2018,الثالث,152.81,129.04,23.77,12.41,13.28,0.08,157.5,1575
60,2018,الرابع,201.43,144.09,57.34,44.74,34.24,0.22,157.5,1575
60,2018,سنة,767.14,624.28,142.86,94.94,91.19,0.58,,
60,2019,الأول,259.81,167.13,92.68,81.2,72.52,0.46,157.5,1575
60,2019,الثاني,209.57,146.42,63.15,40.41,40.44,0.26,157.5,1575
60,2019,الثالث,227.97,152.49,75.48,65.71,61.94,0.39,157.5,1575
60,2019,الرابع,278.39,174.9,103.49,93.76,82.93,0.53,157.5,1575
60,2019,سنة,975.74,640.94,334.8,281.08,257.83,1.64,,
60,2020,الأول,277.4,166.35,111.05,97.8,92.02,0.58,157.5,1575
60,2020,الثاني,156.93,100.8,56.13,43.59,36.67,0.23,157.5,1575
60,2020,الثالث,240.36,150.71,89.65,83.22,81.44,0.52,157.5,1575
60,2020,الرابع,265.3,180.35,84.95,76.04,70.91,0.45,157.5,1575
60,2020,سنة,939.99,598.21,341.78,300.65,281.04,1.78,,
60,2021,الأول,292.4,211.17,81.23,68.58,72.76,0.46,157.5,1575
60,2021,الثاني,242.69,189.55,53.14,43.07,41.45,0.26,157.5,1575
60,2021,الثالث,207.78,157.22,50.56,37.47,35.48,0.23,157.5,1575
60,2021,الرابع,191.16,152.48,38.68,26.58,9.87,0.06,157.5,1575
60,2021,سنة,934.03,710.42,223.61,175.7,159.56,1.01,,
60,2022,الأول,241.63,187.19,54.44,40.2,38.93,0.25,157.5,1575
60,2022,الثاني,238.17,174.52,63.65,50.83,48.04,0.31,157.5,1575
60,2022,الثالث,262.1,172.85,89.25,75.19,69.27,0.44,157.5,1575
60,2022,سنة,741.9,534.56,207.34,166.22,156.24,1,,
54,2005,الثاني,,,91.76,83.87,96.85,1.13,86,860
54,2005,الثالث,,,78.41,72.21,74.64,0.87,86,860
54,2005,الرابع,134.88,62.65,72.23,63.22,61.79,0.72,86,860
54,2005,سنة,134.88,62.65,242.4,219.3,233.28,2.72,,
54,2006,الأول,170.18,65.05,105.13,98.39,100.7,1.17,86,860
54,2006,الثاني,200.47,74.52,125.95,114.04,115.52,1.34,86,860
54,2006,الثالث,202.93,76.6,126.33,116.68,119.11,1.38,86,860
54,2006,الرابع,199.02,83.95,115.07,107.7,110.18,1.28,86,860
54,2006,سنة,772.6,300.12,472.48,436.81,445.51,5.17,,
54,2007,الأول,225.28,83.9,141.38,132.23,132.94,1.55,86,860
54,2007,الثاني,266.12,101.49,164.63,152.88,162.8,1.89,86,860
54,2007,الثالث,213.91,77.25,136.66,129.44,134.24,1.56,86,860
54,2007,الرابع,218.64,96.52,122.12,114.02,111.45,1.3,86,860
54,2007,سنة,923.95,359.16,564.79,528.57,541.43,6.3,,
54,2008,الأول,248.66,99.09,149.57,141.4,155.04,1.8,86,860
54,2008,الثاني,234.6,91.16,143.44,134.18,141.66,1.65,86,860
54,2008,الثالث,146.6,66.58,80.02,70.18,62.75,0.73,86,860
54,2008,الرابع,168.97,78.69,90.28,78.77,74.79,0.87,86,860
54,2008,سنة,798.83,335.52,463.31,424.53,434.24,5.05,,
54,2009,الأول,193.25,86.44,106.81,97.64,96.96,1.13,86,860
54,2009,الثاني,206.64,91.13,115.51,108.53,103.09,1.2,86,860
54,2009,الثالث,186.31,78.35,107.96,101.51,100.6,1.17,86,860
54,2009,الرابع,192.37,120.52,71.85,60.31,50.05,0.58,86,860
54,2009,سنة,778.57,376.44,402.13,367.99,350.7,4.08,,
54,2010,الأول,210.23,104.3,105.93,95.78,92.2,1.07,86,860
54,2010,الثاني,231.56,125.17,106.39,97.01,104.28,1.21,86,860
54,2010,الثالث,171.41,90.98,80.43,73.12,63.59,0.74,86,860
54,2010,الرابع,206.26,111.34,94.92,84.65,82.91,0.96,86,860
54,2010,سنة,819.46,431.79,387.67,350.56,342.98,3.98,,
54,2011,الأول,210.5,112.17,98.33,86.55,82.55,0.96,86,860
54,2011,الثاني,214.92,105.71,109.21,99.28,101.05,1.17,86,860
54,2011,الثالث,170.72,76.92,93.8,85.67,74.71,0.87,86,860
54,2011,الرابع,216.43,99.08,117.35,105.8,105.64,1.23,86,860
54,2011,سنة,812.57,393.88,418.69,377.3,363.95,4.23,,
54,2012,الأول,238.21,114.61,123.6,111.14,104.06,1.21,86,860
54,2012,الثاني,212.79,103.93,108.86,99.79,103.18,1.2,86,860
54,2012,الثالث,175.09,85.59,89.5,80.53,83.78,0.97,86,860
54,2012,الرابع,228.79,130.06,98.73,82.99,95.64,1.11,86,860
54,2012,سنة,854.88,434.19,420.69,374.45,386.66,4.49,,
54,2013,الأول,237.85,123.04,114.81,103.37,109.45,1.27,86,860
54,2013,الثاني,203.39,122.9,80.49,68.59,77.42,0.9,86,860
54,2013,الثالث,174.92,95.92,79,68.78,67.65,0.79,86,860
54,2013,الرابع,212.57,138.53,74.04,57.12,54.63,0.64,86,860
54,2013,سنة,828.73,480.39,348.34,297.86,309.15,3.6,,
54,2014,الأول,214.6,122.32,92.28,76.21,156.73,1.82,86,860
54,2014,الثاني,217.73,123.58,94.15,80.6,81.64,0.95,86,860
54,2014,الثالث,193.08,119.52,73.56,59.37,55.94,0.65,86,860
54,2014,الرابع,219.7,126.98,92.72,78.2,79.25,0.92,86,860
54,2014,سنة,845.11,492.4,352.71,294.38,373.56,4.34,,
54,2015,الأول,254.48,146.15,108.33,90.05,84.94,0.99,86,860
54,2015,الثاني,254.15,146.03,108.12,91.8,92.77,1.08,86,860
54,2015,الثالث,192.12,109.18,82.94,67.99,66.73,0.78,86,860
54,2015,الرابع,239.22,144.71,94.51,80.36,87.86,1.02,86,860
54,2015,سنة,939.97,546.07,393.9,330.2,332.3,3.87,,
54,2016,الأول,245.29,149.95,95.34,75.61,86.18,1,86,860
54,2016,الثاني,207.53,141.01,66.52,50.47,47.33,0.55,86,860
54,2016,الثالث,172.19,111.97,60.22,37.8,42.03,0.49,86,860
54,2016,الرابع,231.59,163.12,68.47,54.28,51.66,0.6,86,860
54,2016,سنة,856.6,566.05,290.55,218.16,227.2,2.64,,
54,2017,الأول,202.27,142.01,60.26,39.91,50.4,0.59,86,860
54,2017,الثاني,159.38,118.14,41.24,28.12,35.11,0.41,86,860
54,2017,الثالث,122.1,89.37,32.73,18.13,13.88,0.16,86,860
54,2017,الرابع,156.87,125.81,31.06,13.15,7.75,0.09,86,860
54,2017,سنة,640.62,475.33,165.29,99.31,107.14,1.25,,
54,2018,الأول,138.65,106.2,32.45,17.14,16.51,0.19,86,860
54,2018,الثاني,151.62,113.89,37.73,20.69,18.8,0.22,86,860
54,2018,الثالث,122.03,100.76,21.27,7.01,8.87,0.1,86,860
54,2018,الرابع,153.44,113.73,39.71,24.01,25.56,0.3,86,860
54,2018,سنة,565.74,434.58,131.16,68.85,69.74,0.81,,
54,2019,الأول,181.19,123.4,57.79,41.14,45.97,0.53,86,860
54,2019,الثاني,158.76,119.26,39.5,23.59,31.79,0.37,86,860
54,2019,الثالث,173.84,123.12,50.72,37.35,36.45,0.42,86,860
54,2019,الرابع,215,145.05,69.95,59.39,66.49,0.77,86,860
54,2019,سنة,728.79,510.83,217.96,161.47,180.7,2.09,,
54,2020,الأول,234.03,140.38,93.65,78.04,85.24,0.99,86,860
54,2020,الثاني,146.27,99.86,46.41,31.3,30.47,0.35,86,860
54,2020,الثالث,159.1,110.41,48.69,40.45,42.63,0.5,86,860
54,2020,الرابع,203.03,133.74,69.29,57.46,58.88,0.68,86,860
54,2020,سنة,742.43,484.39,258.04,207.25,217.22,2.52,,
54,2021,الأول,216.69,143.19,73.5,58.65,59.88,0.7,86,860
54,2021,الثاني,212.4,131.82,80.58,64.04,61.86,0.72,86,860
54,2021,الثالث,169.36,113.33,56.03,44.74,37.72,0.44,86,860
54,2021,الرابع,159.28,100.34,58.94,47.04,41.46,0.48,86,860
54,2021,سنة,757.73,488.68,269.05,214.47,200.92,2.34,,
54,2022,الأول,160.74,114.74,46,31.56,28.99,0.34,86,860
54,2022,الثاني,195.81,132.01,63.8,43.63,42.99,0.5,86,860
54,2022,الثالث,173.99,124.05,49.94,33.24,18.55,0.22,86,860
54,2022,سنة,530.54,370.8,159.74,108.43,90.53,1.06,,
58,2005,الثاني,77.9,34.25,43.65,39.89,40.06,0.45,90,900
58,2005,الرابع,74.11,32.5,41.61,37.96,37.61,0.42,90,900
58,2005,سنة,152.01,66.75,85.26,77.85,77.67,0.87,,
58,2006,الأول,95.3,37.36,57.94,54.86,56.46,,,
58,2006,الثاني,107.86,41.7,66.16,62.26,63.58,0.71,90,900
58,2006,الثالث,103.22,40.2,63.02,60,59.98,0.67,90,900
58,2006,الرابع,73.7,34.6,39.1,36.13,37.54,0.42,90,900
58,2006,سنة,380.08,153.86,226.22,213.25,217.56,1.8,,
58,2007,الأول,91.48,32.48,59,55.82,57.24,0.64,90,900
58,2007,الثاني,91.78,32.16,59.62,56.22,62.86,0.7,90,900
58,2007,الثالث,81.82,27.69,54.13,50.87,54.62,0.61,90,900
58,2007,الرابع,76.07,30.65,45.42,41.65,45.67,0.51,90,900
58,2007,سنة,341.15,122.98,218.17,204.56,220.39,2.46,,
58,2008,الأول,90.08,39.89,50.19,46.88,50.58,0.56,90,900
58,2008,الثاني,105.52,40.25,65.27,61.42,68.79,0.76,90,900
58,2008,الثالث,48.1,23.35,24.75,20.1,22.91,0.25,90,900
58,2008,الرابع,47.18,32.59,14.59,9.45,8.87,0.1,90,900
58,2008,سنة,290.88,136.08,154.8,137.85,151.15,1.67,,
58,2009,الأول,70.95,35.47,35.48,31.68,33.51,0.37,90,900
58,2009,الثاني,76.53,39.12,37.41,33.39,37.83,0.42,90,900
58,2009,الثالث,56.47,27.57,28.9,24.59,24.24,0.27,90,900
58,2009,الرابع,62.98,30.04,32.94,28.88,25.55,0.28,90,900
58,2009,سنة,266.93,132.2,134.73,118.54,121.13,1.34,,
58,2010,الأول,77.11,38.94,38.17,34.7,34.02,0.38,90,900
58,2010,الثاني,77.06,35.45,41.61,38.02,41.71,0.46,90,900
58,2010,الثالث,59.71,31.87,27.84,23.79,23.79,0.26,90,900
58,2010,الرابع,60.73,32.92,27.81,23.81,21.42,0.24,90,900
58,2010,سنة,274.61,139.18,135.43,120.32,120.94,1.34,,
58,2011,الأول,87.33,40.12,47.21,42.95,41.22,0.46,90,900
58,2011,الثاني,99.39,54.39,45,41.68,42.92,0.48,90,900
58,2011,الثالث,72.88,42.98,29.9,25.8,24.72,0.27,90,900
58,2011,الرابع,90.14,55.22,34.92,30.72,28.05,0.31,90,900
58,2011,سنة,349.74,192.71,157.03,141.15,136.91,1.52,,
58,2012,الأول,100.83,44,56.83,52.01,49.21,0.55,90,900
58,2012,الثاني,106.17,44.57,61.6,56.88,56.71,0.63,90,900
58,2012,الثالث,77.87,35.57,42.3,37.97,32.76,0.36,90,900
58,2012,الرابع,106.91,49.69,57.22,52.56,50.27,0.56,90,900
58,2012,سنة,391.78,173.83,217.95,199.42,188.95,2.1,,
58,2013,الأول,107.61,45.39,62.22,57.82,56.06,0.62,90,900
58,2013,الثاني,93.21,41.05,52.16,47.69,50.9,0.57,90,900
58,2013,الثالث,68.93,34.83,34.1,29.23,28.35,0.32,90,900
58,2013,الرابع,85.84,41.22,44.62,39.31,38.14,0.42,90,900
58,2013,سنة,355.59,162.49,193.1,174.05,173.45,1.93,,
58,2014,الأول,96.64,46.64,50,45.8,44,0.49,90,900
58,2014,الثاني,91.35,42.27,49.08,43.8,43.11,0.48,90,900
58,2014,الثالث,56.77,29.4,27.37,22.24,21.62,0.24,90,900
58,2014,الرابع,77.53,43.63,33.9,29.12,28.85,0.32,90,900
58,2014,سنة,322.29,161.94,160.35,140.96,137.58,1.53,,
58,2015,الأول,84.01,45.87,38.14,33.12,32.63,0.36,90,900
58,2015,الثاني,75.92,42.22,33.7,27.57,26.91,0.3,90,900
58,2015,الثالث,47.32,33.07,14.25,8.76,9.23,0.1,90,900
58,2015,الرابع,65.17,37.3,27.87,23.45,22.64,0.25,90,900
58,2015,سنة,272.42,158.46,113.96,92.9,91.41,1.01,,
58,2016,الأول,75.49,48.84,26.65,22.24,21.31,0.24,90,900
58,2016,الثاني,70.09,42.31,27.78,22.3,21.08,0.23,90,900
58,2016,الثالث,49.66,36.46,13.2,8.88,7.85,0.09,90,900
58,2016,الرابع,51.3,33.74,17.56,7.94,4.58,0.05,90,900
58,2016,سنة,246.54,161.35,85.19,61.36,54.82,0.61,,
58,2017,الأول,57.46,42.79,14.67,9.91,8.68,0.1,90,900
58,2017,الثاني,39.04,32.06,6.98,2.28,1.29,0.01,90,900
58,2017,الثالث,28.45,35.05,-6.6,-11.14,-12.2,-0.14,90,900
58,2017,الرابع,41.66,47.46,-5.8,-10.63,-21.53,-0.24,90,900
58,2017,سنة,166.61,157.36,9.25,-9.58,-23.76,-0.27,,
58,2018,الأول,46.74,48.33,-1.59,-5.86,-11.23,-0.12,90,900
58,2018,الثاني,41.27,44.8,-3.53,-8.9,-36.08,-0.4,90,900
58,2018,الثالث,25.86,34.58,-8.72,-13.31,-19.19,-0.21,90,900
58,2018,الرابع,35.58,45.34,-9.76,-16.83,-32.45,-0.36,90,900
58,2018,سنة,149.45,173.05,-23.6,-44.9,-98.95,-1.09,,
58,2019,الأول,52.77,39.94,12.83,8,3.63,0.04,90,900
58,2019,الثاني,61.15,48,13.15,4.04,8.98,0.1,90,900
58,2019,الثالث,58.46,43.87,14.59,9.89,5.03,0.06,90,900
58,2019,الرابع,66.28,52.27,14.01,5.41,6.55,0.07,90,900
58,2019,سنة,238.66,184.08,54.58,27.34,24.19,0.27,,
58,2020,الأول,75.42,57.89,17.53,11.55,28.91,0.32,90,900
58,2020,الثاني,49.99,40.08,9.91,4.65,0.54,0.01,90,900
58,2020,الثالث,71.49,52,19.49,13.83,9.47,0.11,90,900
58,2020,الرابع,79.56,58.23,21.33,14.9,12.66,0.14,90,900
58,2020,سنة,276.46,208.2,68.26,44.93,51.58,0.58,,
58,2021,الأول,76.96,56.01,20.95,14.08,10.06,0.11,90,900
58,2021,الثاني,49.26,39.8,9.46,2.98,-1.13,-0.01,90,900
58,2021,الثالث,48,39.21,8.79,2.55,8.48,0.09,90,900
58,2021,الرابع,54.31,44.9,9.41,4.3,0.34,0,90,900
58,2021,سنة,228.53,179.92,48.61,23.91,17.75,0.19,,
58,2022,الأول,62.18,57.16,5.02,-2.49,-6.92,-0.08,90,900
58,2022,الثاني,74.25,61.16,13.09,6.79,2.49,0.03,90,900
58,2022,الثالث,73.68,54.79,18.89,11.24,7.79,0.09,90,900
58,2022,سنة,210.11,173.11,37,15.54,3.36,0.04,,
885,2009,الثالث,,,,-1.66,-5.9,-0.05,108.7,1087
885,2009,الرابع,,,,-1.96,-16.58,-0.15,108.7,1087
885,2009,سنة,,,,-3.62,-22.48,-0.2,,
885,2010,الأول,0.98,1.71,-0.73,-3.24,-5.22,-0.05,108.7,1087
885,2010,الثاني,17.73,10.24,7.49,0.45,-1.7,-0.02,108.7,1087
885,2010,الثالث,36.93,20.14,16.79,12.38,5,0.05,108.7,1087
885,2010,الرابع,47.6,25.5,22.1,16.73,16.69,0.15,108.7,1087
885,2010,سنة,103.24,57.59,45.65,26.32,14.77,0.13,,
885,2011,الأول,82.24,46.68,35.56,31.13,28.23,0.26,108.7,1087
885,2011,الثاني,95.58,61.42,34.16,28.57,25.86,0.24,108.7,1087
885,2011,الثالث,59.74,34.4,25.34,16.55,14.39,0.13,108.7,1087
885,2011,الرابع,78.34,54.52,23.82,17.68,14.09,0.13,108.7,1087
885,2011,سنة,315.9,197.02,118.88,93.93,82.57,0.76,,
885,2012,الأول,101.73,59.33,42.4,35.99,33.49,0.31,108.7,1087
885,2012,الثاني,92.75,52.87,39.88,29.65,26.22,0.24,108.7,1087
885,2012,الثالث,71.33,40.49,30.84,23.43,21.93,0.2,108.7,1087
885,2012,الرابع,103.36,61.34,42.02,34.4,25.46,0.23,108.7,1087
885,2012,سنة,369.17,214.03,155.14,123.47,107.1,0.98,,
885,2013,الأول,100.37,64.26,36.11,28.82,24.99,0.23,108.7,1087
885,2013,الثاني,83.21,55.21,28,17.05,13.81,0.13,108.7,1087
885,2013,الثالث,50.11,32.21,17.9,10.5,7.34,0.07,108.7,1087
885,2013,الرابع,59.99,44.97,15.02,6.18,7.97,0.07,108.7,1087
885,2013,سنة,293.68,196.65,97.03,62.55,54.11,0.5,,
885,2014,الأول,69.35,43.42,25.93,18.16,15.01,0.14,108.7,1087
885,2014,الثاني,72.5,46.24,26.26,19.47,16.08,0.15,108.7,1087
885,2014,الثالث,54.19,34.5,19.69,12.49,8.6,0.08,108.7,1087
885,2014,الرابع,73.19,42.4,30.79,21.39,20.87,0.19,108.7,1087
885,2014,سنة,269.23,166.56,102.67,71.51,60.56,0.56,,
885,2015,الأول,87.41,50.58,36.83,28.3,25.76,0.24,108.7,1087
885,2015,الثاني,93.2,54.79,38.41,30.34,26.81,0.25,108.7,1087
885,2015,الثالث,70.35,39.57,30.78,22.29,18.63,0.17,108.7,1087
885,2015,الرابع,85.34,69.34,16,7.87,5.14,0.05,108.7,1087
885,2015,سنة,336.3,214.28,122.02,88.8,76.34,0.71,,
885,2016,الأول,90.8,55.26,35.54,27.53,24.72,0.23,108.7,1087
885,2016,الثاني,90.84,59.7,31.14,23.2,22.74,0.21,108.7,1087
885,2016,الثالث,63.91,39.42,24.49,18.32,14.9,0.14,108.7,1087
885,2016,الرابع,74.35,57.29,17.06,9.65,9.7,0.09,108.7,1087
885,2016,سنة,319.9,211.67,108.23,78.7,72.06,0.67,,
885,2017,الأول,80.27,54.48,25.79,19.63,16.29,0.15,108.7,1087
885,2017,الثاني,62.36,42.36,20,13.73,10.52,0.1,108.7,1087
885,2017,الثالث,53.14,41.91,11.23,5.2,5.84,0.05,108.7,1087
885,2017,الرابع,70.13,47.68,22.45,16.12,8.46,0.08,108.7,1087
885,2017,سنة,265.9,186.43,79.47,54.68,41.11,0.38,,
885,2018,الأول,49.74,38.64,11.1,4.62,4.11,0.04,108.7,1087
885,2018,الثاني,27.2,32.3,-5.1,-12.02,-13.7,-0.13,108.7,1087
885,2018,الثالث,25.84,34.97,-9.13,-16.06,-18.87,-0.17,108.7,1087
885,2018,الرابع,34.89,39.29,-4.4,-11.77,-11.05,-0.1,108.7,1087
885,2018,سنة,137.67,145.2,-7.53,-35.23,-39.51,-0.36,,
885,2019,الأول,56.85,50.03,6.82,1.09,1.49,0.01,108.7,1087
885,2019,الثاني,46.2,39.47,6.73,1.18,0.11,0,108.7,1087
885,2019,الثالث,26.98,19.02,7.96,2.54,1.11,0.01,108.7,1087
885,2019,الرابع,39.73,29.52,10.21,3.55,2.54,0.02,108.7,1087
885,2019,سنة,169.76,138.04,31.72,8.36,5.25,0.04,,
885,2020,الأول,58.81,35.18,23.63,17.49,15.21,0.14,108.7,1087
